package,start_time,end_time,input_tokens,output_tokens,model,raw
tria-sdk-core,1780770622.5731788,1780770623.9049659,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ng-form-factory,1780770623.905169,1780770625.1326919,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
is-string,1780770625.132865,1780770626.310335,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ag-bundle,1780770626.3105469,1780770627.793833,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-plugin-chameleon,1780770627.794008,1780770629.158821,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
deepseek-client,1780770629.158988,1780770630.2732558,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
cornify,1780770630.2734349,1780770631.5844722,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
cspell-dict-de-de,1780770631.5846488,1780770632.813466,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
simpli-ai-assistant-ui,1780770632.813648,1780770633.939574,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-checkbox,1780770633.939797,1780770635.0619352,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
oren-v1-pack,1780770635.062102,1780770636.602779,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
beat-earn-web3-duty,1780770636.602946,1780770637.830772,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
assert,1780770637.8309472,1780770639.162268,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
basic,1780770639.162436,1780770640.5965319,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
discord.js-setup,1780770640.596704,1780770642.107594,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
which-typed-array,1780770642.1077602,1780770643.462882,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
web-live-sdk,1780770643.463052,1780770644.687507,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ptipython,1780770644.687676,1780770646.227656,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
tamalw-crack,1780770646.2278268,1780770647.457716,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
acryl-datahub-cloud,1780770647.457889,1780770648.8900201,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
icons,1780770648.8901901,1780770650.118913,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
qimagemagick,1780770650.119096,1780770651.34779,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
object-is,1780770651.347958,1780770652.48454,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-config-vue,1780770652.484708,1780770653.805847,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
json-schema-to-joi,1780770653.806048,1780770655.035264,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
mongodb-paginate,1780770655.03543,1780770657.1841578,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-selectrix,1780770657.184362,1780770658.617814,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
error-utils,1780770658.618003,1780770659.741027,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
is-shared-array-buffer,1780770659.7412028,1780770660.870548,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
base-sdk,1780770660.8707242,1780770662.043194,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
gummy-cli,1780770662.0433679,1780770663.433044,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
es-iterator-helpers,1780770663.4332218,1780770664.6603048,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-config-neon,1780770664.660492,1780770665.7870138,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-seo-breadcrumb,1780770665.787189,1780770667.016095,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
dexonlineparser,1780770667.0162728,1780770668.1024919,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
is-typed-array,1780770668.102678,1780770669.678276,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
utils,1780770669.6784372,1780770671.011032,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
vostok-auth-refresh,1780770671.011203,1780770672.40892,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
furechan,1780770672.4090939,1780770674.1791701,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
usaa-wdio-utils,1780770674.179334,1780770675.61702,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
jaul,1780770675.617196,1780770676.756236,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
opoa,1780770676.7564008,1780770678.173124,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
js-svg-path,1780770678.1733031,1780770679.549887,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
dotignore,1780770679.5501099,1780770681.2309902,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
xoj,1780770681.2312162,1780770682.579775,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ngf-bootstrap,1780770682.579933,1780770683.70364,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
icons,1780770683.703804,1780770684.9313421,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
totology-components,1780770684.9315,1780770686.164074,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
editor,1780770686.164279,1780770687.5814981,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
utils,1780770687.581693,1780770688.9305332,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
environment,1780770688.9307158,1780770690.0551412,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
beam-client,1780770690.05532,1780770691.1814451,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bun,1780770691.1816251,1780770692.8440142,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
skeleton,1780770692.844182,1780770694.048723,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
konami-codes,1780770694.048893,1780770695.3799129,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
hic-alias,1780770695.380094,1780770697.734645,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
gome-js-beautify,1780770697.734828,1780770698.923841,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
preview,1780770698.924017,1780770700.193975,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
switcher,1780770700.194151,1780770702.231429,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
moose-lib,1780770702.231603,1780770703.8798678,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
vue-virtual-collection,1780770703.880061,1780770705.312364,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
mongodb,1780770705.312546,1780770706.950461,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
core,1780770706.950637,1780770708.384537,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-bootstrap-buttons,1780770708.3847098,1780770709.612694,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
inquirer-file-path,1780770709.6128662,1780770710.842249,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
semi-json-viewer-core,1780770710.8424268,1780770712.557247,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
zaide,1780770712.557419,1780770713.809178,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
nestjs-base,1780770713.8093498,1780770715.142245,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-plugin-udemy,1780770715.1424189,1780770716.475722,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ngx-dropfiles,1780770716.4759989,1780770718.082866,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ngx-mat-timepicker,1780770718.083044,1780770719.238934,831,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
docrepr,1780770719.2391071,1780770720.774192,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
pontx-ui,1780770720.774369,1780770721.90131,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
azmusicapi,1780770721.9015958,1780770723.0245912,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
webspec,1780770723.0247521,1780770725.280502,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
flive-ui,1780770725.280685,1780770726.6109319,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-plugin-segment-security,1780770726.611104,1780770727.841172,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-plugin-twofold,1780770727.841399,1780770730.503097,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
acidy-ui,1780770730.503278,1780770732.4482932,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
opn,1780770732.448458,1780770733.7845068,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
pyyaml-env-tag,1780770733.784673,1780770735.213398,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-config-lisbon,1780770735.213567,1780770736.421557,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
cosmi,1780770736.42173,1780770737.713326,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
hidden-furniture-money-minute,1780770737.7134972,1780770738.8993468,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-scripts,1780770738.899533,1780770740.127889,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
eslint-config-xo-preact,1780770740.128064,1780770741.3575912,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
vm2-process,1780770741.357772,1780770744.019727,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ast-monkey,1780770744.019903,1780770745.351614,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
sitecap,1780770745.351773,1780770746.938771,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
object.getownpropertydescriptors,1780770746.939095,1780770748.075625,830,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
warbeast2000,1780770748.0758002,1780770749.2782469,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-utils,1780770749.2784178,1780770750.572913,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-config,1780770750.573092,1780770751.687349,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
typography,1780770751.687531,1780770752.928479,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
yhl-utils,1780770752.9286542,1780770754.2595358,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-plugin-bpmn-io,1780770754.259703,1780770755.4053261,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
github.com/jaerk/kernal,1780770755.405501,1780770758.6634932,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
serverless-obsession,1780770758.6636748,1780770760.916252,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
express-oauth2-jwt-bearer,1780770760.916427,1780770762.062301,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
create-dacc,1780770762.062479,1780770764.054889,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
core,1780770764.055105,1780770765.2337222,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
later-composition-bone-cage,1780770765.2338939,1780770766.72692,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
har-down,1780770766.727099,1780770767.980481,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
node-yaml,1780770767.980659,1780770769.00434,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
hooks,1780770769.004513,1780770770.854361,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
oxlint,1780770770.854539,1780770772.1045601,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
node-cidr,1780770772.1047392,1780770774.088021,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
abase,1780770774.088183,1780770775.357464,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
attrdict3,1780770775.3576388,1780770776.581836,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bitcore-payment-protocol-excc,1780770776.5820138,1780770777.810616,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
object.hasown,1780770777.8107882,1780770779.096458,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
babel-helper-annotate-as-pure,1780770779.096663,1780770780.241162,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
slime-view-core,1780770780.24133,1780770781.599382,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
echarts-signlog,1780770781.599543,1780770782.72641,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
set-function-length,1780770782.726572,1780770783.853309,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
pbt-properties,1780770783.853502,1780770785.081824,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
types,1780770785.081978,1780770786.617718,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
minidenticons,1780770786.617878,1780770787.9485362,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
utils,1780770787.948695,1780770789.2763772,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-config,1780770789.276536,1780770790.7135072,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
github.com/winggao/errors,1780770790.7136698,1780770799.621662,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ui,1780770799.621814,1780770800.850662,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
database,1780770800.850819,1780770802.048966,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
tedious-friendly,1780770802.0491278,1780770804.126849,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
notiad-sdk,1780770804.127003,1780770805.576836,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-i18n-lite,1780770805.5769951,1780770807.099361,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-config-hewx,1780770807.0995321,1780770808.120576,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
brotli,1780770808.1207502,1780770809.75685,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ts-glitter,1780770809.757022,1780770811.296033,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
timeslib,1780770811.296191,1780770812.433745,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-config-noclip,1780770812.4339159,1780770813.650968,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-plugin-deprecate,1780770813.6511528,1780770814.981726,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
intl,1780770814.981903,1780770816.6205618,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
hostile,1780770816.620734,1780770817.765864,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
hooks,1780770817.766031,1780770818.872776,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
blau,1780770818.87295,1780770820.1016939,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
stylelint-config-bod,1780770820.101867,1780770821.536331,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
cli-freind,1780770821.536504,1780770823.481269,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
eslint-config-airbe,1780770823.481442,1780770824.69593,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
eslint-config-vegas,1780770824.6961,1780770825.9395971,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
composabl-core-dev,1780770825.9397728,1780770827.269618,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
array.prototype.at,1780770827.2697852,1780770829.010468,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
stylished-components,1780770829.0106392,1780770830.228673,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
springuper-winston-daily-rotate-file,1780770830.2288451,1780770831.468343,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-native-videoplayer,1780770831.468519,1780770833.413711,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
core,1780770833.4139142,1780770839.250295,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
music-ui,1780770839.250593,1780770840.4799669,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
base,1780770840.480139,1780770841.6853561,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
core,1780770841.685533,1780770842.834583,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
general-library-taste,1780770842.8347561,1780770844.1657841,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
is-arguments,1780770844.165963,1780770845.804801,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
regexp.prototype.flags,1780770845.804975,1780770846.930521,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
lib,1780770846.930696,1780770848.159049,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
html-to-pdf-js,1780770848.159225,1780770849.3880699,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
temp-write,1780770849.3882282,1780770850.618902,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
api,1780770850.619074,1780770851.7409449,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
wwwtea,1780770851.741118,1780770852.8991702,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
node-redshift,1780770852.8993542,1780770854.0982049,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
vite-plugin-imagemin-vv,1780770854.098387,1780770855.407441,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
cesiumjs,1780770855.407615,1780770856.7605572,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
github.com/lxmgo/beego,1780770856.760732,1780770857.884556,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
github.com/spfl13/pflag,1780770857.8847291,1780770859.1425211,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
react-native-gifted-charts-sai,1780770859.14276,1780770860.1767879,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
react-search-autocomplete-v3,1780770860.1769679,1780770861.574187,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
buffer-hor,1780770861.574363,1780770862.904656,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-verification-code-input,1780770862.9048278,1780770864.133182,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
gnosis-safe,1780770864.133348,1780770869.561911,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
babel-plugin-transform-export-namespace,1780770869.5621061,1780770870.686369,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
stream-chat-react-native-core-tyket,1780770870.686534,1780770871.915851,828,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
qrcode.vue,1780770871.916018,1780770873.0034509,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
rollup-plugin-hotreload,1780770873.003639,1780770874.1686468,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
icons-react,1780770874.168822,1780770875.399627,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
customs-aloud,1780770875.3998652,1780770876.626753,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
keystores-node,1780770876.626925,1780770877.855538,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
vue-i18n,1780770877.855721,1780770879.092503,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
v3-core,1780770879.092672,1780770880.722944,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
silvercoder45/Mistral-7b-instruct-v0.2-summ-sft-e2m,1780770880.723105,1780770881.951467,848,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
okxweb3,1780770881.951644,1780770883.2400908,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
babylon-walker,1780770883.240267,1780770884.4097888,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
configpp,1780770884.409964,1780770885.758049,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
alpha-order,1780770885.758213,1780770887.174643,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-pivottable-secondary,1780770887.1748009,1780770888.914677,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
NbAiLabBeta/nb-whisper-medium,1780770888.914855,1780770890.1434371,833,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
node-graceful,1780770890.14365,1780770891.474087,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-recaptcha-v3,1780770891.474265,1780770892.702476,829,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
readline-promises,1780770892.7026508,1780770894.238795,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
http-errors-handler,1780770894.238969,1780770895.706131,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
romanum,1780770895.706303,1780770897.208118,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
boaproject-transactions,1780770897.2082958,1780770898.5400288,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
sleap,1780770898.540211,1780770899.768926,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
svg-captcha-hhhhhhhhh,1780770899.769089,1780770900.8945768,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-smart-banner-app,1780770900.8947608,1780770903.659405,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
exif-js,1780770903.659581,1780770904.93537,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
vue-renderer,1780770904.9355369,1780770909.906115,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bimlab.nuke,1780770909.906295,1780770911.341256,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bootstrap-nabtraderedesign,1780770911.341428,1780770912.568266,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
l1b,1780770912.568438,1780770913.692607,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
web3-fruit,1780770913.692787,1780770914.9232361,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eth-method-registry,1780770914.923409,1780770916.015827,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
tsc-watch,1780770916.016006,1780770917.0737238,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
aplus,1780770917.073899,1780770918.302559,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
slash2,1780770918.302739,1780770919.533411,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
weex-dev,1780770919.533571,1780770920.96502,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
blue-jest,1780770920.965207,1780770922.243826,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
pop-jinqu-liji1,1780770922.244004,1780770923.633834,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
microsoft.faster,1780770923.6340008,1780770924.853947,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
vue-number-animation,1780770924.854125,1780770926.274923,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
crypto,1780770926.2751071,1780770927.621345,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
github.com/xiu/sftp,1780770927.621512,1780770928.646058,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
vue-dia,1780770928.6462321,1780770929.729633,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
language-babel,1780770929.7298062,1780770930.816865,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
multer2,1780770930.817045,1780770931.923809,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
js-format-money,1780770931.923987,1780770933.150229,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
types,1780770933.150393,1780770934.6863492,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
css-unit-conversion,1780770934.686521,1780770935.916411,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ng2-smart-table,1780770935.9166121,1780770938.065462,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
intersock,1780770938.0656471,1780770939.294836,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
